user_id,sign_up_date,gender,marital_status,children_status,home_country,home_city,home_airport,destination,destination_airport,page_clicks,base_fare_usd,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,check_in_time,check_out_time,age,avg_session_length,num_sessions,total_flights_booked,total_hotels_booked,total_return_flights_booked,total_checked_bags,cancellations,total_flight_discounts,total_hotel_discounts,total_rooms_booked,Avg_checked_bags,Avg_flight_discount_amount,Avg_base_fare,Avg_hotel_discount_amount,Avg_page_clicks,cancellations_ratio,Avg_flights_booked,Avg_hotels_booked,length_of_stay,flight_distance_km,dollars_saved,ADS,scaled_ADS,discount_flight_proportion,scaled_distance,ADS_per_km,bargain_hunter_index,Clusters,Perks,free_checked_bags_index,free_checked_bags,free_hotel_meals_index,free_hotel_meals,no_cancellation_fee_index,no_cancellation_fee,one_night_free_hotel_index,one_night_free_hotel,Exclusive_Discount,min_rank,preferred_perk
552929,26/01/2023,F,Unmarried,Has no children,usa,memphis,MEM,houston,YHM,145,250.55,35.042,-89.977,43.173,-79.935,06/05/2023 11:00,18/05/2023 11:00,30,2.2,8,3,4,3,3,0,1,0,5,3,0.166666667,250.55,0,145,0,3,4,12,1250.464653,250.55,250.55,0.010797629,0,0.077672236,0.000948074,252.75,0,['Free checked bags'],1253.464653,1284,21,88,145,1020,15,93,1562,88,Free Hotel Meals
552944,26/01/2023,M,Unmarried,Has no children,usa,atlanta,ATL,tucson,NZY,122,1720.21,33.64,-84.427,33.942,-110.883,28/03/2023 15:05,30/03/2023 11:00,52,1.9,8,3,3,3,2,0,0,2,5,2,0,1720.21,2,122,0,3,3,1,2438.236722,0,0,0,0,0.152272208,0,1.9,0,['Free checked bags'],2440.236722,753,9,1470,122,1638,4,1849,1965,753,Free Checked Bags
552945,26/01/2023,F,Unmarried,Has no children,usa,cleveland,CLE,portland,YHM,162,279.8,41.412,-81.85,45.589,-73.779,16/06/2023 10:51,18/06/2023 11:00,45,2.5,8,4,4,3,2,0,1,0,5,2,0.166666667,279.8,0,162,0,4,4,2,799.0484008,279.8,279.8,0.012058179,0,0.049320298,0.001667385,282.3,0,['Free checked bags'],801.0484008,1610,11,1002,162,645,6,1160,1551,645,No Cancellation Fee
553017,26/01/2023,F,Unmarried,Has no children,usa,san jose,SJC,philadelphia,PHL,177,790.92,37.362,-121.929,41.786,-73.779,21/04/2023 11:37,23/04/2023 11:00,43,2.7,8,4,5,4,2,0,1,0,8,2,0.166666667,790.92,0,177,0,4,5,1,4102.10738,790.92,790.92,0.034085256,0,0.256774333,0.000905305,793.62,0,['Free checked bags'],4104.10738,79,14,498,177,385,5,1516,914,79,Free Checked Bags
553054,26/01/2023,M,Unmarried,Has no children,usa,new york,LGA,barcelona,BCN,269,1083.24,40.777,-73.872,41.297,2.078,04/12/2023 16:41,14/12/2023 11:00,25,16.1,8,2,2,2,0,1,1,1,2,0,0.166666667,1083.24,1,269,1,2,2,9,6150.084331,1083.24,1083.24,0.046682993,0,0.385400883,0.000826087,1099.506667,2,['No cancellation fee'],6150.084331,53,13,181,270,319,11,99,285,53,Free Checked Bags
553139,26/01/2023,F,Unmarried,Has no children,usa,st. louis,STL,seattle,YYC,177,1193.29,38.748,-90.36,51.114,-75.669,26/07/2023 13:52,28/07/2023 11:00,41,2.4,9,4,4,4,3,0,3,0,7,3,0.5,1193.29,0,177,0,4,4,1,1789.915553,3579.87,3579.87,0.154277027,0,0.111553334,0.009431886,3582.27,0,['Free checked bags'],1792.915553,1025,12,790,177,386,5,1517,47,47,Exclusive Discount
553151,26/01/2023,F,Married,Has children,usa,omaha,OFF,seattle,SJO,99,431.23,41.118,-95.913,47.53,-112.383,21/07/2023 15:50,30/07/2023 11:00,47,1.5,8,3,2,3,3,0,0,1,2,3,0,431.23,1,99,0,3,2,8,1487.340245,0,0,0,0,0.092549596,0,1.5,1,['One night free hotel with flight'],1490.340245,1459,12,361,99,1674,11,222,2252,222,One Night Free Hotel
553219,26/01/2023,F,Married,Has no children,usa,washington,IAD,tucson,YZD,160,683.89,38.944,-77.456,45.589,-79.37,27/05/2023 11:57,30/05/2023 11:00,48,2.2,9,4,5,3,3,0,2,2,7,3,0.333333333,683.89,2,160,0,4,5,2,755.4246554,1367.78,1367.78,0.058945446,0,0.046580437,0.008630313,1370.646667,0,['Free checked bags'],758.4246554,1652,14,499,160,694,6,1161,497,497,Exclusive Discount
553220,26/01/2023,F,Unmarried,Has children,usa,bakersfield,BFL,los angeles,LSV,392,359.48,35.433,-119.057,36.08,-96.852,11/07/2023 09:26,12/07/2023 11:00,58,16,9,4,5,4,0,1,4,1,6,0,0.666666667,359.48,1,392,1,4,5,1,2000.625303,1437.92,1437.92,0.061968179,0,0.124787305,0.003386711,1454.586667,2,['No cancellation fee'],2000.625303,227,12,228,393,104,5,357,210,104,No Cancellation Fee
553231,26/01/2023,F,Married,Has children,usa,milwaukee,MKE,los angeles,UGN,122,670.64,42.947,-87.896,41.786,-87.752,27/06/2023 12:31,01/07/2023 11:00,48,1.9,8,3,3,2,2,0,0,1,5,2,0,670.64,1,122,0,3,3,3,129.6381872,0,0,0,0,0.007276892,0,1.9,0,['Free checked bags'],131.6381872,2061,11,1003,122,1639,6,1162,1966,1003,Free Hotel Meals
553245,26/01/2023,M,Unmarried,Has children,usa,norfolk,ORF,new york,LGA,131,85.66,36.894,-76.201,40.64,-73.779,12/04/2023 12:34,24/04/2023 11:00,26,2,8,1,1,1,0,0,2,1,1,0,0.333333333,85.66,1,131,0,1,1,11,466.4192819,171.32,171.32,0.007383156,0,0.028428981,0.001771172,173.6533333,1,['One night free hotel with flight'],466.4192819,2242,13,292,131,690,12,178,1771,178,One Night Free Hotel
553339,26/01/2023,F,Unmarried,Has no children,usa,riverside,RIV,vancouver,YVR,150,663.5,33.881,-117.259,49.195,-73.779,08/03/2023 11:18,16/03/2023 11:00,43,2.3,8,4,3,3,4,0,0,0,3,4,0,663.5,0,150,0,4,3,7,3930.745277,0,0,0,0,0.246011655,0,2.3,0,['Free checked bags'],3934.745277,219,13,619,150,908,11,261,1808,219,Free Checked Bags
553361,26/01/2023,F,Married,Has no children,usa,memphis,MEM,tucson,TUS,117,350.01,35.042,-89.977,41.786,-87.752,28/07/2023 13:58,06/08/2023 11:00,42,1.8,8,3,3,3,3,0,2,2,4,3,0.333333333,350.01,2,117,0,3,3,8,774.4678791,700.02,700.02,0.030167857,0,0.047776478,0.004306358,702.4866667,0,['Free checked bags'],777.4678791,1631,15,379,117,1746,11,262,1043,262,One Night Free Hotel
553456,26/01/2023,M,Unmarried,Has no children,usa,nashville,BNA,los angeles,ORD,137,975.5,36.124,-86.678,41.786,-87.752,19/02/2023 19:36,22/02/2023 11:00,43,2.1,8,3,2,2,2,0,2,1,4,2,0.333333333,975.5,1,137,0,3,2,2,636.3817744,1951,1951,0.084079724,0,0.039103754,0.014664007,1953.433333,1,['One night free hotel with flight'],638.3817744,2048,8,927,137,567,5,1026,200,200,Exclusive Discount
553533,26/01/2023,F,Unmarried,Has children,usa,rochester,ROC,charlotte,CLT,92,158.96,43.119,-77.672,35.214,-80.943,18/02/2023 12:09,20/02/2023 11:00,41,1.3,9,1,1,1,1,0,1,0,1,1,0.166666667,158.96,0,92,0,1,1,1,922.91346,158.96,158.96,0.006850494,0,0.057099846,0.000818214,160.26,1,['One night free hotel with flight'],923.91346,1851,3,2230,92,1905,2,2182,1783,1783,Exclusive Discount
553559,26/01/2023,F,Unmarried,Has children,usa,los angeles,LAX,toronto,YZD,113,665.04,33.942,-118.408,43.862,-79.37,09/05/2023 20:23,11/05/2023 11:00,21,1.8,8,1,2,1,1,0,2,0,2,1,0.333333333,665.04,0,113,0,1,2,1,3516.533724,1330.08,1330.08,0.057320738,0,0.219996419,0.001776953,1331.88,1,['One night free hotel with flight'],3517.533724,380,5,1760,113,1197,2,2183,438,380,Free Checked Bags
553568,26/01/2023,F,Unmarried,Has children,usa,los angeles,LAX,tucson,SAN,144,713.1,33.942,-118.408,40.64,-73.779,12/07/2023 12:54,14/07/2023 11:00,43,2.3,8,4,4,4,1,0,1,2,4,1,0.166666667,713.1,2,144,0,4,4,1,3974.209843,713.1,713.1,0.030731548,0,0.248741518,0.000842589,715.7333333,0,['Free checked bags'],3975.209843,159,9,1471,144,1047,5,1518,1023,159,Free Checked Bags
553607,26/01/2023,F,Married,Has children,usa,omaha,OFF,new york,LSQ,141,396.64,41.118,-95.913,40.64,-73.779,03/06/2023 12:39,05/06/2023 11:00,52,2,9,3,3,3,2,0,1,1,4,2,0.166666667,396.64,1,141,0,3,3,1,1856.636967,396.64,396.64,0.017093481,0,0.115743882,0.001007192,398.8066667,0,['Free checked bags'],1858.636967,991,8,1704,141,1136,4,1850,1471,991,Free Checked Bags
553645,26/01/2023,F,Married,Has no children,usa,cleveland,CLE,san jose,YHM,220,633.68,41.412,-81.85,43.173,-73.779,10/07/2023 10:18,10/07/2023 11:00,53,3.4,8,3,3,3,3,0,1,1,5,3,0.166666667,633.68,1,220,0,3,3,0,691.8148078,633.68,633.68,0.027308887,0,0.042585316,0.004373448,637.2466667,0,['Free checked bags'],694.8148078,1711,8,1705,220,66,3,2018,1152,66,No Cancellation Fee
553664,26/01/2023,F,Unmarried,Has no children,canada,ottawa,YOW,new york,YXD,225,541.05,45.323,-75.669,53.667,-73.779,05/05/2023 17:33,09/05/2023 11:00,52,3.5,8,2,2,2,1,0,1,2,2,1,0.166666667,541.05,2,225,0,2,2,3,937.7074313,541.05,541.05,0.023316932,0,0.058029006,0.00274035,544.8833333,1,['One night free hotel with flight'],938.7074313,1840,7,1170,225,23,5,1027,1201,23,No Cancellation Fee
553704,26/01/2023,F,Unmarried,Has no children,usa,los angeles,LAX,chicago,ORD,186,1029.99,33.942,-118.408,41.786,-87.752,16/05/2023 15:30,17/05/2023 11:00,25,2.9,8,1,2,1,1,0,3,0,3,1,0.5,1029.99,0,186,0,1,2,0,2811.59205,3089.97,3089.97,0.133164441,0,0.175721402,0.005168249,3092.87,1,['One night free hotel with flight'],2812.59205,668,5,1761,186,92,1,2332,61,61,Exclusive Discount
553751,26/01/2023,F,Unmarried,Has no children,usa,new york,LGA,toronto,YTZ,110,419.98,40.777,-73.872,43.862,-75.241,24/03/2023 10:42,27/03/2023 11:00,42,1.7,8,3,3,3,2,0,0,1,3,2,0,419.98,1,110,0,3,3,3,361.0150463,0,0,0,0,0.021808895,0,1.7,0,['Free checked bags'],363.0150463,1968,9,1472,110,1870,6,1163,2027,1163,One Night Free Hotel
553754,26/01/2023,F,Married,Has children,usa,shreveport,SHV,new york,LRF,114,381,32.446,-93.826,40.64,-73.779,31/03/2023 16:30,05/04/2023 11:00,48,1.8,8,3,3,3,1,0,3,2,4,1,0.5,381,2,114,0,3,3,4,2002.825001,1143,1143,0.049258393,0,0.124925461,0.002689113,1145.8,0,['Free checked bags'],2003.825001,950,11,1004,114,1810,7,850,655,655,Exclusive Discount
553773,26/01/2023,F,Married,Has children,usa,fort worth,FTW,phoenix,PHX,418,453.52,32.82,-97.362,42.364,-71.005,22/07/2023 10:31,23/07/2023 11:00,48,16.3,9,5,4,5,0,1,1,2,4,0,0.166666667,453.52,2,418,1,5,4,1,2539.41673,453.52,453.52,0.019544765,0,0.158626984,0.000840298,470.1533333,2,['No cancellation fee'],2539.41673,179,9,339,419,65,6,304,402,65,No Cancellation Fee
553783,26/01/2023,F,Unmarried,Has no children,usa,los angeles,LAX,san diego,NZY,77,30,33.942,-118.408,32.699,-117.215,07/02/2023 09:13,08/02/2023 11:00,34,1.2,8,1,1,1,0,0,1,0,1,0,0.166666667,30,0,77,0,1,1,1,177.1710993,30,30,0.001292871,0,0.010262274,0.000859194,31.2,1,['One night free hotel with flight'],177.1710993,2359,3,2231,77,2243,2,2184,1884,1884,Exclusive Discount
553791,26/01/2023,F,Unmarried,Has children,usa,new york,JFK,los angeles,UGN,151,699.33,40.64,-73.779,41.786,-81.688,22/03/2023 13:40,02/04/2023 11:00,34,2.3,8,3,3,3,3,0,2,1,3,3,0.333333333,699.33,1,151,0,3,3,10,673.4736436,1398.66,1398.66,0.060276241,0,0.041433369,0.009921464,1401.293333,0,['Free checked bags'],676.4736436,1722,16,295,151,871,13,159,477,159,One Night Free Hotel
553805,26/01/2023,F,Married,Has children,usa,minneapolis,MSP,new york,YHU,118,601.46,44.88,-93.217,45.517,-73.417,27/03/2023 12:03,28/03/2023 11:00,50,1.8,8,2,2,2,1,0,1,0,3,1,0.166666667,601.46,0,118,0,2,2,0,1549.086642,601.46,601.46,0.025920344,0,0.096427679,0.001833238,603.26,1,['One night free hotel with flight'],1550.086642,1422,5,1762,118,1060,2,2185,1106,1060,No Cancellation Fee
553876,26/01/2023,M,Unmarried,Has no children,usa,winston-salem,INT,san diego,TIK,155,568.35,36.134,-80.222,39.998,-82.892,17/04/2023 13:14,21/04/2023 11:00,31,2.4,8,3,2,3,1,0,3,1,3,1,0.5,568.35,1,155,0,3,2,3,489.058404,1705.05,1705.05,0.073480335,0,0.029850868,0.016787808,1707.95,1,['One night free hotel with flight'],490.058404,2225,8,928,155,296,6,757,260,260,Exclusive Discount
553901,26/01/2023,F,Married,Has children,usa,omaha,OMA,dallas,DAL,100,631.03,41.302,-95.894,35.214,-80.943,10/07/2024 10:10,25/07/2024 11:00,55,1.6,8,2,3,2,4,0,2,1,5,4,0.333333333,631.03,1,100,0,2,3,15,1467.680695,1262.06,1262.06,0.054389368,0,0.091314845,0.004062117,1263.993333,1,['One night free hotel with flight'],1471.680695,1467,23,34,100,1642,17,52,486,34,Free Hotel Meals
553904,26/01/2023,F,Unmarried,Has no children,canada,montreal,YUL,hamilton,HLZ,149,2211.81,45.468,-73.741,43.173,113.266,20/01/2024 00:26,01/02/2024 11:00,20,2.3,8,2,2,2,0,0,2,0,3,0,0.333333333,2211.81,0,149,0,2,2,12,10134.31463,4423.62,4423.62,0.19063903,0,0.635637,0.00204542,4425.92,1,['One night free hotel with flight'],10134.31463,16,17,129,149,386,14,113,22,16,Free Checked Bags
553938,26/01/2023,F,Unmarried,Has no children,usa,oakland,OAK,quebec,YQB,404,767.78,37.721,-122.221,46.788,-71.398,14/07/2023 11:00,22/07/2023 11:00,44,18.2,8,3,4,2,2,1,3,2,4,2,0.5,767.78,2,404,1,3,4,8,4225.059261,2303.34,2303.34,0.099264065,0,0.264496527,0.002559481,2322.54,2,['No cancellation fee'],4227.059261,65,16,108,405,83,11,100,118,65,Free Checked Bags
553943,26/01/2023,F,Unmarried,Has no children,usa,tucson,DMA,san antonio,SKF,168,2022.18,32.166,-110.883,40.64,-73.779,07/03/2023 12:28,09/03/2023 11:00,47,2.6,8,4,3,4,2,0,0,0,3,2,0,2022.18,0,168,0,4,3,1,3423.872322,0,0,0,0,0.214176668,0,2.6,0,['Free checked bags'],3425.872322,406,7,1914,168,514,5,1519,1707,406,Free Checked Bags
553955,26/01/2023,F,Married,Has no children,usa,san antonio,RND,washington,UGN,184,520.79,29.529,-98.279,47.53,-77.037,03/07/2023 16:35,05/07/2023 11:00,49,2.9,8,6,6,6,4,0,0,0,6,4,0,520.79,0,184,0,6,6,1,2706.179169,0,0,0,0,0.169100773,0,2.9,0,['Free checked bags'],2710.179169,623,13,620,184,297,7,851,1654,297,No Cancellation Fee
553967,26/01/2023,F,Unmarried,Has children,usa,phoenix,LUF,philadelphia,PNE,373,557.32,33.535,-112.383,41.786,-75.241,21/05/2023 18:55,24/05/2023 11:00,41,17.7,8,4,3,4,2,1,3,2,3,2,0.5,557.32,2,373,1,4,3,2,3367.040064,1671.96,1671.96,0.072054298,0,0.210607225,0.002333278,1690.66,2,['No cancellation fee'],3369.040064,131,8,360,374,131,6,305,178,131,Free Checked Bags
553984,26/01/2023,F,Married,Has no children,usa,san antonio,SKF,fresno,FAT,77,390.03,29.384,-98.581,36.776,-119.718,02/03/2023 11:39,06/03/2023 11:00,48,1.2,8,1,1,1,1,0,3,0,1,1,0.5,390.03,0,77,0,1,1,3,2128.031343,1170.09,1170.09,0.050425855,0,0.132789251,0.002589824,1171.29,1,['One night free hotel with flight'],2129.031343,1057,5,1763,77,2244,4,1381,551,551,Exclusive Discount
553985,26/01/2023,F,Unmarried,Has no children,usa,san jose,SJC,washington,YVR,420,663.37,37.362,-121.929,49.195,-77.037,07/04/2023 18:27,10/04/2023 11:00,37,18.4,8,4,4,4,2,1,4,2,4,2,0.666666667,663.37,2,420,1,4,4,2,3800.246889,2653.48,2653.48,0.114353596,0,0.23781549,0.003279363,2673.213333,2,['No cancellation fee'],3802.246889,108,10,291,421,62,6,306,97,62,No Cancellation Fee
554026,26/01/2023,F,Married,Has children,usa,los angeles,LAX,san diego,YYC,146,757.09,33.942,-118.408,51.114,-73.779,02/05/2023 13:58,05/05/2023 11:00,55,2.3,8,4,4,4,1,0,1,1,5,1,0.166666667,757.09,1,146,0,4,4,2,4043.561062,757.09,757.09,0.032627329,0,0.253097235,0.000879172,759.5566667,0,['Free checked bags'],4044.561062,107,11,1005,146,999,6,1164,956,107,Free Checked Bags
554079,26/01/2023,F,Unmarried,Has no children,usa,san diego,SAN,new york,YYC,143,691.31,32.733,-117.189,51.114,-73.779,24/05/2023 22:54,28/05/2023 11:00,38,2.2,8,3,5,3,2,0,3,1,5,2,0.5,691.31,1,143,0,3,5,3,4051.439761,2073.93,2073.93,0.089377479,0,0.25359207,0.002403656,2076.63,0,['Free checked bags'],4053.439761,97,13,621,143,1077,6,1165,219,97,Free Checked Bags
554141,26/01/2023,F,Married,Has no children,usa,new york,JFK,los angeles,LAX,139,674.18,40.64,-73.779,39.717,-86.294,29/03/2023 15:51,30/03/2023 11:00,39,1.9,9,3,4,3,2,0,2,1,6,2,0.333333333,674.18,1,139,0,3,4,0,1067.267081,1348.36,1348.36,0.058108527,0,0.066166212,0.005989402,1350.593333,0,['Free checked bags'],1069.267081,1446,10,1233,139,1191,3,2019,514,514,Exclusive Discount
554155,26/01/2023,F,Unmarried,Has no children,canada,gatineau,YND,detroit,YIP,113,114.49,45.521,-75.564,42.409,-83.01,07/03/2023 11:00,11/03/2023 11:00,43,1.6,9,1,2,1,1,0,1,1,3,1,0.166666667,114.49,1,113,0,1,2,4,688.7002056,114.49,114.49,0.004934027,0,0.042389698,0.000793818,116.2566667,1,['One night free hotel with flight'],689.7002056,2008,9,733,113,1198,5,1028,1824,733,Free Hotel Meals
554163,26/01/2023,F,Unmarried,Has children,usa,tucson,DMA,san francisco,SFO,194,701.98,32.166,-110.883,40.64,-73.779,31/05/2023 22:16,03/06/2023 11:00,38,3,8,6,5,6,4,0,0,0,5,4,0,701.98,0,194,0,6,5,2,3423.872322,0,0,0,0,0.214176668,0,3,0,['Free checked bags'],3427.872322,403,12,791,194,210,8,597,1635,210,No Cancellation Fee
554175,26/01/2023,F,Married,Has no children,usa,tallahassee,TLH,toronto,YYZ,117,1389.04,30.396,-84.35,43.862,-79.37,18/07/2023 13:27,20/07/2023 11:00,46,1.6,9,3,3,3,2,0,1,1,4,2,0.166666667,1389.04,1,117,0,3,3,1,1560.283106,1389.04,1389.04,0.05986166,0,0.097130892,0.004203114,1390.806667,0,['Free checked bags'],1562.283106,1118,8,1706,117,1747,4,1851,485,485,Exclusive Discount
554202,26/01/2023,F,Unmarried,Has no children,usa,new york,LGA,seattle,BFI,142,810.97,40.777,-73.872,47.53,-122.302,23/06/2023 11:00,30/06/2023 11:00,18,2.2,8,1,2,1,1,0,2,1,2,1,0.333333333,810.97,1,142,0,1,2,7,3870.953636,1621.94,1621.94,0.06989865,0,0.242256343,0.001967766,1624.473333,1,['One night free hotel with flight'],3871.953636,259,11,467,142,485,8,467,274,259,Free Checked Bags
554213,26/01/2023,F,Unmarried,Has no children,usa,memphis,MEM,seattle,RME,89,484.64,35.042,-89.977,47.53,-75.407,29/04/2023 12:45,02/05/2023 11:00,30,2.5,8,4,3,4,2,1,1,1,2,2,0.166666667,484.64,1,89,1,4,3,2,1840.455684,484.64,484.64,0.020885903,0,0.11472759,0.001241553,487.3066667,0,['Free checked bags'],1842.455684,995,7,1915,90,2059,6,1166,1356,995,Free Checked Bags
554217,26/01/2023,F,Unmarried,Has no children,usa,boston,BOS,las vegas,LSV,106,1319.01,42.364,-71.005,36.08,-115.152,23/06/2023 16:46,27/06/2023 11:00,25,1.7,8,2,1,2,1,0,2,0,2,1,0.333333333,1319.01,0,106,0,2,1,3,3822.694702,2638.02,2638.02,0.113687336,0,0.239225361,0.003241042,2639.72,1,['One night free hotel with flight'],3823.694702,278,6,1441,106,1432,5,1029,98,98,Exclusive Discount
554269,26/01/2023,F,Married,Has children,usa,san diego,SAN,toronto,YZD,127,733.26,32.733,-117.189,43.862,-73.779,25/07/2023 13:21,30/07/2023 11:00,48,1.6,10,3,3,3,2,0,2,0,3,2,0.333333333,733.26,0,127,0,3,3,4,3934.559239,1466.52,1466.52,0.063200716,0,0.246251197,0.001750344,1468.12,0,['Free checked bags'],3936.559239,217,10,1234,127,1507,7,852,425,217,Free Checked Bags
554284,26/01/2023,F,Married,Has children,usa,san antonio,SAT,toronto,YKZ,123,320.82,29.534,-98.47,43.862,-79.37,14/05/2023 10:28,15/05/2023 11:00,35,1.9,8,2,2,2,2,0,2,1,2,2,0.333333333,320.82,1,123,0,2,2,1,2321.195186,641.64,641.64,0.027651929,0,0.144921222,0.001301288,643.8733333,1,['One night free hotel with flight'],2323.195186,899,5,1764,123,917,3,1824,1045,899,Free Checked Bags
554413,26/01/2023,F,Unmarried,Has children,usa,santa ana,SNA,winnipeg,YWG,142,693.92,33.676,-117.868,50.056,-73.779,13/04/2023 22:55,18/04/2023 11:00,42,2.2,8,4,3,4,3,0,1,1,3,3,0.166666667,693.92,1,142,0,4,3,4,4004.50298,693.92,693.92,0.029904973,0,0.250644128,0.000813703,696.2866667,0,['Free checked bags'],4007.50298,117,10,1235,142,1109,8,598,1062,117,Free Checked Bags
554444,26/01/2023,F,Unmarried,Has no children,usa,fort worth,FTW,memphis,YYC,174,470.9,32.82,-97.362,51.114,-80.943,23/07/2023 18:03,27/07/2023 11:00,34,2.7,8,3,3,3,3,0,0,0,3,3,0,470.9,0,174,0,3,3,3,2433.321669,0,0,0,0,0.15196351,0,2.7,0,['Free checked bags'],2436.321669,756,9,1473,174,431,6,1167,1684,431,No Cancellation Fee
554507,26/01/2023,F,Married,Has no children,usa,norfolk,ORF,new york,LGA,151,81.46,36.894,-76.201,40.64,-73.779,01/07/2023 12:34,02/07/2023 11:00,35,2.4,8,1,3,1,0,0,2,1,3,0,0.333333333,81.46,1,151,0,1,3,0,466.4192819,162.92,162.92,0.007021153,0,0.028428981,0.001684329,165.6533333,1,['One night free hotel with flight'],466.4192819,2243,6,1442,151,363,1,2333,1779,363,No Cancellation Fee
554532,26/01/2023,F,Unmarried,Has no children,canada,vancouver,YVR,los angeles,NCA,160,649.82,49.195,-123.182,39.717,-81.688,19/07/2023 12:10,26/07/2023 11:00,39,2.5,8,3,3,3,1,0,1,0,3,1,0.166666667,649.82,0,160,0,3,3,6,3409.445738,649.82,649.82,0.028004452,0,0.213270583,0.000895521,652.32,0,['Free checked bags'],3410.445738,410,12,792,160,695,9,441,1124,410,Free Checked Bags
554560,26/01/2023,F,Unmarried,Has no children,canada,calgary,YYC,new york,JFK,89,586.32,51.114,-114.02,40.64,-73.779,11/02/2023 20:05,15/02/2023 11:00,20,1.4,8,1,1,1,0,0,3,2,1,0,0.5,586.32,2,89,0,1,1,3,3277.11177,1758.96,1758.96,0.075803624,0,0.204959131,0.002522334,1761.36,1,['One night free hotel with flight'],3277.11177,507,5,1765,89,1989,4,1382,246,246,Exclusive Discount
554609,26/01/2023,F,Unmarried,Has no children,usa,baltimore,BWI,los angeles,YYC,120,681.31,39.175,-76.668,51.114,-114.02,28/06/2023 19:57,01/07/2023 11:00,42,1.8,8,2,2,2,0,0,1,2,2,0,0.166666667,681.31,2,120,0,2,2,2,3172.416511,681.31,681.31,0.029361536,0,0.198383573,0.001009376,683.4433333,1,['One night free hotel with flight'],3172.416511,543,6,1443,120,996,4,1383,978,543,Free Checked Bags
554670,26/01/2023,F,Married,Has no children,usa,austin,AUS,new york,LGA,76,499.08,30.194,-97.67,42.364,-71.005,16/02/2023 21:24,19/02/2023 11:00,54,1.2,8,2,1,2,1,0,3,1,1,1,0.5,499.08,1,76,0,2,1,2,2729.743878,1497.24,1497.24,0.064524616,0,0.170580793,0.002579735,1498.94,1,['One night free hotel with flight'],2730.743878,704,4,2037,76,2260,4,1384,322,322,Exclusive Discount
554753,26/01/2023,F,Unmarried,Has children,usa,wichita,IAB,shenzhen,YOW,119,5042.42,37.623,-97.267,45.323,113.812,14/03/2023 15:02,17/03/2023 11:00,40,1.6,9,4,3,3,2,0,0,2,3,2,0,5042.42,2,119,0,4,3,2,10280.72732,0,0,0,0,0.644832689,0,1.6,0,['Free checked bags'],10282.72732,9,8,1707,119,1708,6,1168,2048,9,Free Checked Bags
554801,26/01/2023,F,Unmarried,Has no children,canada,toronto,YYZ,louisville,LOU,82,2706.98,43.677,-79.631,38.228,100.607,07/06/2024 06:00,14/06/2024 11:00,52,1.3,8,3,3,3,0,0,1,0,3,0,0.166666667,2706.98,0,82,0,3,3,7,10907.63479,2706.98,2706.98,0.116659216,0,0.68420664,0.001162818,2708.28,1,['One night free hotel with flight'],10907.63479,12,13,293,82,2159,10,282,92,12,Free Checked Bags
554853,26/01/2023,F,Unmarried,Has no children,usa,new york,LGA,hamilton,YHM,205,49.31,40.777,-73.872,43.173,-79.935,18/07/2023 11:00,02/08/2023 11:00,41,3.2,8,1,2,0,0,0,0,1,2,0,0,49.31,1,205,0,1,2,15,567.4139776,0,0,0,0,0.034772118,0,3.2,1,['One night free hotel with flight'],567.4139776,2115,19,77,205,48,16,67,1897,48,No Cancellation Fee
554885,26/01/2023,F,Unmarried,Has no children,usa,phoenix,LUF,san diego,YXD,191,629.73,33.535,-112.383,53.667,-73.779,14/06/2023 10:34,20/06/2023 11:00,37,3,8,5,5,5,5,0,1,1,5,5,0.166666667,629.73,1,191,0,5,5,6,3758.409024,629.73,629.73,0.027138659,0,0.235187794,0.000786961,632.8966667,0,['Free checked bags'],3763.409024,276,16,296,191,230,11,263,1159,230,No Cancellation Fee
554922,26/01/2023,F,Married,Has no children,usa,winston-salem,INT,san antonio,SVZ,110,327.51,36.134,-80.222,29.529,-98.279,03/02/2023 11:17,07/02/2023 11:00,40,1.7,8,1,1,1,0,0,0,0,1,0,0,327.51,0,110,0,1,1,3,1836.231173,0,0,0,0,0.114462262,0,1.7,1,['One night free hotel with flight'],1836.231173,1261,5,1766,110,1294,4,1385,2160,1261,Free Checked Bags
554956,26/01/2023,M,Unmarried,Has no children,usa,houston,HOU,san jose,SJI,119,470.52,29.645,-95.279,37.362,-96.852,27/07/2023 13:28,29/07/2023 11:00,37,1.8,8,4,4,4,8,0,1,0,7,8,0.166666667,470.52,0,119,0,4,4,1,870.3548343,470.52,470.52,0.020277392,0,0.053798815,0.00257051,472.32,0,['Free checked bags'],878.3548343,1562,12,793,119,1709,5,1520,1376,793,Free Hotel Meals
554961,26/01/2023,F,Married,Has no children,usa,des moines,DSM,louisville,LOU,113,153.62,41.534,-93.663,38.228,-85.664,14/07/2023 11:57,19/07/2023 11:00,45,1.8,8,2,3,1,1,0,1,0,5,1,0.166666667,153.62,0,113,0,2,3,4,774.7843022,153.62,153.62,0.006620362,0,0.047796351,0.000944641,155.42,1,['One night free hotel with flight'],775.7843022,1939,12,362,113,1199,6,758,1786,362,Free Hotel Meals
